Trade Time,Ticker,Pre-Calculated P/E Ratio,Manually Caculated P/E Ratio,Forward P/E Ratio,Book to Market
2020/09/29 15:02:03,GCO,NA,-3.196112064036592,6.176795580110497,9.452459313557783e-8
2020/09/29 14:59:38,GDEN,NA,-3.090632471201913,-10.854961832061068,1.6886107630990908e-8
2020/09/29 15:02:36,GES,NA,-9.03103709311128,9.468253968253968,9.567114151523046e-9
2020/09/29 15:02:53,GIII,9.635303,10.320933625091175,6.288888888888889,4.00661576402354e-8
2020/09/29 15:02:51,GME,NA,-2.0583435332517337,-77.61538461538461,7.889336707674046e-9
2020/09/29 15:00:39,GOLF,42.51282,42.43589743589744,21.776315789473685,4.908279884660391e-9
2020/09/29 15:01:02,GPI,11.083005,11.358840727087836,6.663683818046234,4.343886513890264e-8
2020/09/29 15:02:27,GPRO,NA,-7.028301886792453,8.127272727272727,1.2178841350680578e-9
2020/09/29 15:01:32,GRBK,10.049751,10.118159203980099,8.38659793814433,1.3881826169684017e-8
2020/09/29 15:02:46,GRPN,NA,-2.998489425981873,44.94339622641509,6.6282565973548515e-9
2020/09/29 15:01:05,GT,NA,-1.1172134701546468,11.892307692307693,6.842988950212956e-9
2020/09/29 14:42:06,HBB,8.771206,8.89958734525447,8.822727272727272,1.7250514953301622e-8
2020/09/29 15:01:33,HEAR,12.299502,12.569198012775018,17.362745098039216,1.8815639657735174e-8
2020/09/29 15:02:05,HIBB,19.756855,19.97930677703052,12.745874587458745,3.3072171388700585e-8
2020/09/29 15:02:22,HMHC,NA,-0.48711413197394504,-2.356164383561644,7.072564663932042e-9
2020/09/29 14:45:09,HOFT,NA,-16.93056456846204,10.605691056910569,6.670666133612957e-8
2020/09/29 15:02:36,HOME,NA,-1.795583596214511,9.614864864864865,5.550507439401861e-9
2020/09/29 15:02:23,HUD,NA,-4.6593001841620625,-759,6.223777303959526e-9
2020/09/29 14:56:34,HVT,14.570423,14.387323943661972,17.92105263157895,3.5953155413533764e-8
2020/09/29 15:02:00,HZO,10.173501,10.410094637223974,11.092436974789916,3.537602760371004e-8
2020/09/29 15:02:45,IGT,NA,-3.9896373056994823,16.26760563380282,2.2491394798501286e-9
2020/09/29 15:01:21,JACK,25.7453,26.176279974076476,16.188376753507015,-2.0242528850687557e-8
2020/09/29 14:51:06,JOUT,19.074074,19.13888888888889,14.95117540687161,4.347237368859643e-8
2020/09/29 15:02:43,KBH,11.390559,11.617558628983764,8.801822323462416,7.643987506339856e-9
2020/09/29 14:55:55,KRUS,136.53062,140.51020408163265,31.295454545454543,6.565384854115858e-8
2020/09/29 15:00:11,KTB,184.76561,184.84375,8.861423220973784,-5.834476851307345e-10
2020/09/29 15:02:18,LAD,18.990625,19.285412619309064,13.510059171597634,1.30862353003578e-8
2020/09/29 15:01:01,LAKE,7.5885134,7.407553107789142,15.691666666666666,8.41409006163438e-8
2020/09/29 15:01:01,LAUR,NA,-11.434859154929578,17.554054054054056,4.001084192726954e-9
2020/09/29 14:53:18,LCUT,NA,-3.131660364386387,11.531645569620252,4.3015964189190594e-8
2020/09/29 15:01:44,LE,33.61111,36.54040404040404,40.19444444444445,2.3772035635452045e-8
2020/09/29 14:44:37,LEGH,10.738683,10.56393963463066,9.047619047619047,3.0170121820274614e-8
2020/09/29 15:02:39,LL,19.489246,19.49820788530466,20.14814814814815,9.772883353770818e-9
2020/09/29 15:02:14,LOCO,29.81584,29.244935543278086,19.13253012048193,1.230443716849549e-8
2020/09/29 15:02:04,LQDT,NA,-16.83294663573086,90.6875,1.2008565042302173e-8
2020/09/29 15:02:46,LRN,45.249996,45.800000000000004,21.138461538461538,1.5286876929543578e-8
2020/09/29 14:59:46,LZB,22.333817,22.355491329479772,12.133333333333335,1.0822095497558113e-8
2020/09/29 15:02:51,M,NA,-0.5039316817451593,9.03030303030303,4.243471749252523e-9
2020/09/29 15:00:01,MCRI,62.55682,65.32670454545455,19.08298755186722,2.336250218607608e-8
2020/09/29 15:02:30,MDC,11.408243,11.54072620215898,7.8793969849246235,1.0024201086810227e-8
2020/09/29 15:02:37,MGNI,NA,NA,NA,NA
2020/09/29 15:02:45,MHO,7.6691656,7.90722009068713,7.018575851393189,3.0545614512404135e-8
2020/09/29 15:02:39,MIK,10.069222,10.202342917997871,4.628019323671498,-7.3463466512653305e-9
2020/09/29 15:00:41,MNRO,35.609543,35.96289752650177,19.385714285714286,1.6360666553588864e-8
2020/09/29 15:02:27,MOD,NA,-16.954177897574123,6.621052631578948,2.870425751124516e-8
2020/09/29 15:01:09,MOV,NA,-1.7766757865937073,7.215277777777779,7.017064386214767e-8
2020/09/29 14:54:14,MPAA,NA,-69.36936936936937,7.403846153846154,4.904334682457499e-8
2020/09/29 15:02:27,MTH,12.448814,12.489300173510701,9.563330380868026,1.3698424655268206e-8
2020/09/29 14:52:39,NATH,18.299723,18.369262865090402,NA,-7.32970373312575e-8
2020/09/29 15:01:33,NBEV,NA,-1.4518900343642611,7.681818181818182,5.511047988448577e-9
2020/09/29 15:01:29,NDLS,NA,-19.432432432432435,29.958333333333336,2.3430556927344573e-9
2020/09/29 15:02:43,NLS,NA,-61.87279151943464,20.360465116279073,5.473920314680549e-9
2020/09/29 15:01:43,ODP,NA,-3.5707373717824655,5.426470588235294,3.361237019339086e-8
2020/09/29 15:02:54,OSTK,NA,-72.729044834308,276.3703703703704,1.0919428267251626e-9
2020/09/29 15:02:16,OSW,NA,-1.9587345254470427,-101.71428571428571,9.968803034547043e-9
2020/09/29 15:01:40,OXM,NA,-11.950492096629883,13.913194444444445,3.811610725520814e-8
2020/09/29 15:02:49,PENN,NA,-9.903571913622164,61.27731092436975,1.1198148627825163e-9
2020/09/29 15:02:51,PLAY,NA,-7.498854786990381,181.88888888888891,7.136973888336263e-9
2020/09/29 15:02:34,PLCE,NA,-4.5624603677869375,12.734513274336285,1.0514389667648368e-8
2020/09/29 15:02:31,PRTS,NA,-16.816269284712483,199.83333333333334,8.767134048427544e-10
2020/09/29 15:02:53,PZZA,223.94255,217.80678851174935,35.802575107296136,-3.3782514668404816e-9
2020/09/29 15:02:42,QUOT,NA,-12.01923076923077,-39.473684210526315,4.272183011440194e-9
2020/09/29 15:02:45,RCII,10.696003,10.673211781206172,8.848837209302326,5.5062480915408676e-9
2020/09/29 15:02:37,RCKY,12.666667,13.018087855297157,11.195555555555556,1.2547617908056003e-7
2020/09/29 15:02:23,RGR,23.235153,23.54190367842245,16.37994722955145,1.5504955232883296e-8
2020/09/29 15:02:17,RGS,NA,-1.2078003774376178,7.48051948051948,1.6629635686480033e-8
2020/09/29 15:00:50,RICK,NA,-63.22475570032574,7.4653846153846155,9.577664766807514e-8
2020/09/29 15:02:46,RRGB,NA,-0.742398602543807,-8.88888888888889,5.104007106841781e-8
2020/09/29 15:02:07,RRR,NA,-5.118248175182482,97.3888888888889,1.9968075905933227e-9
2020/09/29 14:54:57,SAH,NA,-18.83977900552486,9.907990314769977,1.0129052491155814e-8
2020/09/29 15:01:22,SBH,9.301355,9.447340980187697,4.507462686567165,-6.1193681785734e-10
2020/09/29 15:01:01,SCVL,43.380646,44.15483870967741,10.496932515337424,4.3228777880473485e-8
2020/09/29 15:02:47,SEAS,NA,-14.127310061601642,-29.07042253521127,7.51560779760882e-11
2020/09/29 15:02:54,SFIX,NA,-41.666666666666664,211.53846153846152,1.3715640846976914e-9
2020/09/29 14:54:02,SGC,13.309353,13.6810551558753,15.63013698630137,3.3671423625086575e-8
2020/09/29 15:02:03,SGMS,NA,-8.773314203730271,89.48780487804878,-8.281909336471447e-9
2020/09/29 15:02:53,SHOO,42.4382,44.067415730337075,13.25,5.791197563106859e-9
2020/09/29 15:02:41,SIG,NA,-6.268994503718074,8.50438596491228,1.8352711249112214e-8
2020/09/29 14:59:14,SMP,21.863232,21.788899900891973,13.243975903614459,2.317427823147572e-8
2020/09/29 15:02:25,SNBR,17.71723,17.798232695139912,15.394904458598727,-4.407376588418522e-9
2020/09/29 15:02:47,SRI,NA,-67.67527675276752,24.453333333333333,1.865168670079785e-8
2020/09/29 15:02:43,SWBI,NA,NA,NA,NA
2020/09/29 15:01:14,TACO,NA,-1.333223467369809,20.74358974358974,1.7661899531832205e-8
2020/09/29 15:01:46,TAST,NA,-10.680379746835444,67.5,1.5357773896204555e-8
2020/09/29 14:58:54,TCS,168.71794,158.2051282051282,19.903225806451612,1.6367656776320957e-8
2020/09/29 15:02:54,TEN,NA,-0.38674971687429216,4.406451612903226,1.6200302805888178e-9
2020/09/29 14:59:15,TH,NA,-152.5,-4.692307692307692,9.866650483376627e-9
2020/09/29 15:00:59,TLYS,341.1111,356.6666666666667,10.19047619047619,2.728505350036227e-8
2020/09/29 15:02:28,TMHC,18.278444,18.809880239520957,7.305232558139535,8.033400679309136e-9
2020/09/29 15:02:47,TPH,8.851009,8.959595959595958,7.780701754385965,7.309662637216926e-9
2020/09/29 15:02:11,TUP,NA,-132.0496894409938,8.821576763485478,-5.80381460911047e-9
2020/09/29 15:00:25,UEIC,17.763783,17.903992395437264,9.187804878048782,3.9470434294002835e-8
2020/09/29 14:52:24,UFI,NA,-4.054838709677419,26.1875,7.344777203882273e-8
2020/09/29 15:02:41,URBN,NA,-74.62837837837839,12.994117647058824,6.745790868727138e-9
2020/09/29 14:54:35,UTI,82.41936,87.25806451612904,18.655172413793107,1.879492960326712e-8
2020/09/29 15:01:02,VAC,NA,-35.409774436090224,16.1008547008547,1.7486594963624008e-8
2020/09/29 14:49:32,VOXX,NA,-5.76923076923077,53,8.244699644751465e-8
2020/09/29 15:00:25,VRA,46.57895,48.94736842105263,6.51,4.248428994445125e-8
2020/09/29 15:02:51,VSTO,NA,-11.354228267297456,11.034482758620689,7.565874045956745e-9
2020/09/29 14:59:37,VVNT,NA,NA,NA,NA
2020/09/29 13:34:01,WEYS,19.820742,20.064020486555698,10.806896551724138,1.3139634429302268e-7
2020/09/29 14:35:20,WINA,22.170237,22.26011102299762,NA,-7.703927455110527e-9
2020/09/29 15:02:52,WKHS,NA,-14.29369918699187,-97,-2.762612470890678e-10
2020/09/29 15:02:16,WW,15.04553,15.389072847682119,8.566820276497696,-7.859291136285366e-9
2020/09/29 15:02:18,WWW,36.645298,37.15099715099715,12.91089108910891,4.052417453411165e-9
2020/09/29 15:02:29,ZUMZ,11.492104,11.500415627597672,9.882142857142858,2.6250996653790335e-8
