"","AAN","ABG","ADNT","AEO","AGS","ANF","APEI","ATGE","AXL","BBBY","BBX","BH","BIG","BJRI","BKE","BOOT","BXG","BYD","BZH","CAKE","CAL","CATO","CBRL","CCS","CHS","CHUY","CLAR","CLCT","CNTY","CONN","CORE","CPS","CRMT","CSV","CTB","CTRN","CZR","DAN","DBI","DDS","DENN","DIN","DLTH","EAT","ELY","ESCA","ETH","EVRI","EXPR","EYE","FNKO","FOSL","FRG","FRGI","GCO","GDEN","GES","GIII","GME","GOLF","GPI","GPRO","GRBK","GRPN","GT","HBB","HEAR","HIBB","HMHC","HOFT","HOME","HUD","HVT","HZO","IGT","JACK","JOUT","KBH","LAD","LAKE","LAUR","LCUT","LE","LEGH","LL","LOCO","LQDT","LRN","LZB","M","MCRI","MDC","MHO","MIK","MNRO","MOD","MOV","MPAA","MTH","NATH","NBEV","NDLS","NLS","ODP","OSTK","OSW","OXM","PENN","PLAY","PLCE","PRTS","PZZA","QUOT","RCII","RCKY","RGR","RGS","RICK","RRGB","RRR","SAH","SBH","SCVL","SEAS","SFIX","SGC","SGMS","SHOO","SIG","SMP","SNBR","SRI","SWBI","TACO","TAST","TCS","TEN","TH","TLYS","TMHC","TPH","TUP","UEIC","UFI","URBN","UTI","VAC","VOXX","VRA","VSTO","WEYS","WINA","WKHS","WW","WWW","ZUMZ"
"AAN",0.00588522029505591,0.00218660486917874,0.00232799667215858,0.00206103480681034,0.00436276514083538,0.00240199003773518,0.000260584014033549,0.00122359711341704,0.0041298261883837,0.00336313708905569,0.00410845838910405,0.00246589130182674,0.0020852546832738,0.00377980567820128,0.00102475330763277,0.0028531577055407,0.00279777375613852,0.00298538850007662,0.00309381753854695,0.00242564864016334,0.00360193861434799,0.000766150308404666,0.00113739170592157,0.0031188677520432,0.00261369624951382,0.00246056338725457,0.00114426389197086,0.00187970306048358,0.00404472121037391,0.00379633829091826,0.000586944232647944,0.002811053907107,0.00345799921689573,0.00211558463484305,0.00172697203086322,0.00190442125034479,0.00188172959523949,0.0036551022153075,0.00297411733254577,0.00201498970389389,0.00342694470479848,0.00506409203017277,0.00254477455917763,0.00242921913642863,0.00356419847937616,0.001734706031451,0.00160755741893945,0.00145454719598759,0.0018278213205327,0.00412457689290295,0.00307971127086466,0.00349714547273966,0.00397125735838638,0.000505603832944509,0.00374177766784121,0.00364311284002139,0.00293360189386533,0.00488949624602593,0.00064472770290431,0.00143039342016392,0.00272372970902646,0.00157064891238414,0.00184217343526653,0.00480904863674773,0.00263546769485655,0.00308122237730612,0.00184233231361649,0.0027526077961585,0.00317340204876844,0.00241255116275027,0.00293873248609042,0.00239291938545416,0.00174614966667428,0.0028460622698938,0.00292901465506689,0.00224265362522313,0.00101281339144138,0.00364433218866442,0.00233418042582551,-0.000212074630471387,0.00211654000084049,0.00174120942590639,0.00189870878961037,0.000778930730168899,0.00254992095009539,0.00145663818912909,0.000391401777855196,0.000218840531216286,0.00177002534108526,0.00345937408209143,0.00232083123129087,0.00193926699446896,0.00318451168537012,0.00540941651540269,0.00139542663116181,0.00341267558636895,0.00289453914314503,0.00135611248509472,0.00282368860413285,0.00118637730673937,0.00194687923093067,0.00266283221268378,0.00559162130268301,0.000454221819638843,0.00122410934050945,0.0037398706986326,0.00194957759781695,0.0024936056451815,0.00266562492194137,0.00399137439865208,0.00196323947420451,-0.000441444838184632,0.00156107595687358,0.00284566113540706,0.00160480683086451,0.000652928884108089,0.00294108448940277,0.00323992951653503,0.00185144395018241,0.00217263616196204,0.00395225488506654,0.00202613025837312,0.00318816438964546,0.00167228251982131,0.00152280085560259,0.00224082655749913,0.00273177954693405,0.00169879322796395,0.00413111312789555,0.000881973639166594,0.00216632444059237,0.00202178620859353,-0.00026464189060491,0.00152759354477731,0.00348476180854534,0.00181734170494925,0.00507882375846129,0.00454283444851451,0.00224178488676618,0.00285737919623097,0.00234471156764206,0.00568533815757274,0.00143274161795447,0.00314075857144088,0.00154692281395466,0.00187222413124906,0.00303030522698028,0.00247825678797986,0.00272773107894688,-0.000159204536770939,0.0018363246042251,0.00164450803067361,0.00255747476569282,0.00215579803836574,0.0020607876222509,0.000793626422136772
"ABG",0.00218660486917874,0.0035572220602756,0.00299643005133998,0.00129253516432475,0.00474953561337581,0.00136579589196262,0.00070848166230627,0.00122179534368598,0.00266111048941433,0.00211495675784769,0.00277761051965759,0.000931215479806054,0.00209188872589235,0.00300101051104202,0.000879354670208459,0.00176796394315048,0.00213568784270427,0.00253481964587648,0.00292617701096121,0.00209380080688081,0.00323781564919415,0.00126820038277444,0.00166783852441582,0.00283949014772843,0.00310713506373005,0.00196001493946019,0.000994745003751894,0.00126642699892463,0.00339297783402371,0.00272426478344199,0.00108586095516579,0.00124172364342778,0.00231969030293525,0.00167131727495611,0.0016375473027286,0.00127418684998801,0.00351931834406917,0.00312975839165114,0.00288425092339668,0.00169239913041976,0.00228355328598403,0.00350246616136984,0.00198524700156689,0.00273478533533887,0.00259000762222715,0.0012825556472997,0.00127627618651955,0.00298499837658857,0.00256389987323741,0.00269596919386961,0.00233432046964112,0.00163258417845551,0.00226824232348849,0.00210062084064434,0.00318931210930837,0.0031235810948107,0.00258320021685348,0.00331976323957477,0.000606347784429189,0.000695595275824749,0.003096602372413,0.00231362890010457,0.0020992703625642,0.00242495214958058,0.0022489393576576,0.00221493543234167,0.00133061284506637,0.00217398842941132,0.00264161835992228,0.00179227861206575,0.00210568816440789,0.00217243009349988,0.001244625245663,0.00236735076685603,0.0021746746692226,0.00194317363715206,0.00113216766357857,0.00251746530471582,0.00231923245132547,-0.000925320083163974,0.0016322683734342,0.00182309864345867,0.00248740707023987,0.000842420558500615,0.00289123533001476,0.00165220159228126,0.000119149793678766,0.000282405082344455,0.00162687519155037,0.00231758963498411,0.00257178581552663,0.00221119076191279,0.00274002670220522,0.00262605361767914,0.0012063284864998,0.00202391000824983,0.00211653942697808,0.00158195659145077,0.00237436663724396,0.000778305373176106,0.00281448973253267,0.00219806338190439,0.004148643822599,0.000366122459232905,0.00196241721480998,0.00381027537324042,0.00181272460037483,0.00323541619131373,0.00347714352192161,0.00242707658383411,0.000927372335486654,0.000668303128124231,0.00131161534633119,0.00174600837314425,0.00121898462654539,-0.000279119418420039,0.00296936387321814,0.00308441302449168,0.00238949554289972,0.00278124826543384,0.00345988367143172,0.00134751028594887,0.00272278051674821,0.00216243271121345,0.00206654005111267,0.00183727507373443,0.00274942896284241,0.00185507232145149,0.00331817108610954,0.000515523187389716,0.00205148877588548,0.00158872275230388,-0.000544700199711852,0.00281706901889124,0.00330897630064482,0.00215331956285948,0.00372633277875827,0.00328564145871511,0.00189663135720918,0.00316344265094927,0.00240812698755119,0.00451363137537479,0.00130692391040025,0.00262258330303651,0.0012251077480234,0.00182120506528485,0.00230135092971627,0.000856680731330855,0.00274365679541411,0.000479362523451091,0.000761756366667632,0.00124826985469584,0.00221042545398235,0.00226696964034374,0.00186444382125375,0.000576650592742787
"ADNT",0.00232799667215858,0.00299643005133998,0.0101488952868755,0.00244074558597034,0.00399709209033119,0.00227332806510936,0.00133898369348948,0.00162895466353678,0.00422328666785846,0.00332091976655764,0.00205595758645799,0.00193209180847377,0.00176407746933912,0.00304913779397936,0.00119459096302225,0.00300296924401301,0.00194133274213094,0.00338162523159809,0.00328464709978939,0.00264950340094794,0.00364275403599595,0.00170340261662151,0.00244363540094683,0.00303763984053472,0.00494220320769224,0.00142833755459303,0.00115424134133375,0.00147003654656286,0.00302596913533104,0.0041472551699869,0.00101058556434502,0.00344847055397068,0.0019448552829148,0.00154127574750456,0.00260436490952982,0.0019555523929577,0.00371361648832983,0.00455684807620942,0.00353832007751658,0.00135350959469967,0.00165742744439792,0.00329850757392749,0.00276872209909501,0.00305572134517225,0.00267420717977606,0.00140395171102455,0.00173534550373549,0.00336803368238782,0.00278737409896345,0.0022432780494835,0.00300747116620731,0.00321107129916957,0.00210078738793848,0.00316855621587982,0.00453915941811847,0.00416030126540228,0.00270707811593488,0.00465944761453463,0.00132496036989035,0.00131443081250374,0.00328118437272022,0.00255018793103602,0.00182444976665574,0.00296820500939276,0.00364989802479707,0.00154807907372741,0.00193366926298973,0.00124217626280779,0.00348003724938958,0.00214787722974011,0.00320632202280348,0.00331242927428864,0.00196213633204132,0.00283874844787806,0.00317093881633227,0.00260174449549233,0.00144151308224184,0.00173292948623621,0.002352055330974,-0.00110471287340065,0.00140674976115901,0.00238230240477505,0.00432317057084685,0.000916849387516331,0.00442431220039467,0.00217003581905063,0.000831678610021884,0.000241416067397758,0.00183287818167784,0.00302655766408529,0.0033991016429476,0.00175535223113162,0.00237651833593481,0.0051749322081101,0.00109074749331446,0.00395574163707173,0.00229804585720946,0.00219371412666463,0.00200248174011762,0.00100514373736873,0.00263607885389006,0.00186572696939931,0.00320574059160265,0.000614811769604539,0.00454867379302014,0.00363069162341964,0.00361166703466794,0.00506583994477201,0.00406271368860317,0.00337142687494999,0.00227429793045567,0.001431783196537,0.00064182453217171,0.00162741418754213,0.0013399908974722,0.00078124907656492,0.00335893488424303,0.00315005967394029,0.00379763882957055,0.00391723019106999,0.00369887245466072,0.00150293267659949,0.00309936318720891,0.00261330622279522,0.00340939754960863,0.00195097133509876,0.00422249503679875,0.00211890486189816,0.00405582698750861,0.000985962661329732,0.0035404849572381,0.00258313906556089,0.000993381892953681,0.00344198491356221,0.00359993488078375,0.00331260597952203,0.00698479719964184,0.00434850531986852,0.00246120407599007,0.00290607881496366,0.00236200885731281,0.00649396360241822,0.00194173437581647,0.00199802995599671,0.00167376796182111,0.00162586772137974,0.00269567260687657,0.00114860109408695,0.00197913456503779,0.000344940662626111,0.000386846658198529,0.0015046180794503,-0.000750078266906183,0.00306865886209249,0.00203712566762322,0.00166476174971083
"AEO",0.00206103480681034,0.00129253516432475,0.00244074558597034,0.00365947925706311,0.00309606252905597,0.00264922102969689,0.0010201058285117,0.000408613106394269,0.00247253676101286,0.00226174001044896,0.00252234749140745,0.00170039421147996,0.00110158990377042,0.00236416768193936,0.00146874851506856,0.00217690998001891,0.00186211564578825,0.00214235740854535,0.00200689261904637,0.00210444963852053,0.00356350590647621,0.00169098661319064,0.00149090739643537,0.00152353908159887,0.00288458983716514,0.00168565828766669,0.000842555382328447,0.000729604650374847,0.00260228104776412,0.00266703309024616,0.000392650634951802,0.00313020321157064,0.00183965420218355,0.000949882909118647,0.0011021021830134,0.00180991755778079,0.0027553020454612,0.00249762017076478,0.00267558386823993,0.00189296246127265,0.00227055753142336,0.00274523084295643,0.0021162411806548,0.00219517103940909,0.00156589853495303,0.00079570045474991,0.0012007418938509,0.00216831488675449,0.00298440389138267,0.00213640318967867,0.00212416720102583,0.00423576429062264,0.0015097304201851,0.00156719048027849,0.00315883399370939,0.00385189229727834,0.00261017791635355,0.00366311741445569,0.00125181334079579,0.000398448545547751,0.00169878360869508,0.00157756663575866,0.00116801348266315,0.00242868444449471,0.00226956730680317,0.00143430489939612,0.0004483193866532,0.00166804750896118,0.00328313955223775,0.00186895162790555,0.00394866775674449,0.00207117384812199,0.00166745844745848,0.00157568922512856,0.00178439014715414,0.00147300853553287,0.000708576947378125,0.00132388447345283,0.00119821859175907,-0.000390282602258668,0.00155698631132361,0.00133950489105865,0.00225573031233951,0.000410218214100276,0.00167523247145757,0.0010559270196734,0.000245090761583161,0.000537289382635911,0.00140176008882651,0.00335681343876458,0.00182744394573789,0.00120877349923529,0.00168283116026413,0.00430915424503475,0.000645620094595578,0.00259793182885048,0.00179048884559926,0.00118808636722701,0.00106348674904725,0.000733097553222494,0.00154908258873658,0.00159243749642533,0.00278439248876312,0.000379070492861805,0.00118083284669028,0.00201475050351145,0.00199200465426775,0.00290974138386151,0.00340890190986624,0.00280809818278382,0.0010735670517402,1.61946855515555e-05,0.000724832370023076,0.00144564485919564,0.00127752391665879,0.000316868126270884,0.00180177295478117,0.00264190077233373,0.00271485372716333,0.00237381722643826,0.00166772974167431,0.00130795276430647,0.00261925697056307,0.00141991067450114,0.00165421249025267,0.00157434154649393,0.00189647099718265,0.00176146503396539,0.00328813989124042,0.000921722981809625,0.00155489972708462,0.00113873346947058,0.000556348238752753,0.00158289018712166,0.00219717611952293,0.00161859957680769,0.00431929764193127,0.0031777389602552,0.00137976796253945,0.00160882878264541,0.00140673388038612,0.00519597672140367,0.00103961737291562,0.00182445778628366,0.00247053772292992,0.00096724367681789,0.00183536497816274,0.000973788950053187,0.00197399685531934,0.000276044261067603,0.00100401788608139,0.00130249609677392,-0.00171555548388504,0.0013788837343911,0.00180737961308855,0.00105359615670901
"AGS",0.00436276514083538,0.00474953561337581,0.00399709209033119,0.00309606252905597,0.015671908514914,0.00407507088243399,0.00136751917192426,0.00227704491919301,0.0065519048365155,0.00485053896719427,0.00529730510063908,0.00310572374800777,0.00348507552630088,0.00571798175281949,0.00106274397390544,0.00517448845837757,0.00415988250806218,0.0051373047326424,0.00494643419057381,0.00403780495338046,0.00717218349267251,0.0021428837802951,0.00285625358879587,0.00473791059381794,0.00610718386981772,0.00514193219743474,0.00203244233852911,0.00169364912767853,0.00760960288606344,0.00639869179185165,0.00175482547359866,0.00339620211142318,0.00477219560611935,0.0027118556502441,0.00319551368967529,0.00350004982157086,0.00470730660132258,0.00635972511886621,0.00631524847619437,0.00397911944085073,0.00500264544418675,0.00770894906096972,0.00419463242310368,0.00472866753642453,0.00470860192328675,0.00270537063487237,0.00269898800847074,0.00593357209963035,0.00592524268886037,0.00619643660080407,0.00368466535280901,0.00181429636848097,0.00503676291170608,0.00264549681995274,0.00722131855152864,0.00660250188142262,0.00606842522354426,0.00739403960736943,0.00340114126331181,0.00118583855959547,0.00516799127763301,0.00390446088365024,0.00368756760585529,0.00689052040481832,0.00506175898368298,0.00419782164421787,0.00190843685939782,0.00404709550809549,0.0046694546027061,0.00368089176893035,0.0052261504443072,0.00384381605752548,0.00261765408532368,0.00489164776414195,0.00534025267748884,0.00286182802793092,0.00199940151583363,0.00507899062201357,0.00350790533375256,-0.00126783939828157,0.00304616153224664,0.00480928281602266,0.00477656783195663,0.00198231976865521,0.00403740757301137,0.00277088988483078,-0.000717775525319432,0.000783410670526836,0.00331105159611671,0.00541472029114075,0.00451463161431013,0.0032975506058425,0.00488132579214793,0.00644735183523384,0.00165481924016486,0.00570188404594449,0.00431323678595586,0.00299685440065277,0.00369181636589414,0.00183874430987806,0.00488175865666548,0.00590563440275534,0.012143909629992,0.000664449263984493,0.00252926911340496,0.00883991471007601,0.00324872996989754,0.00582799162055866,0.00719984124714925,0.00687472711974919,0.0018137429869137,3.67404730813245e-05,0.00367940489311422,0.0043567864825264,0.00329208018490084,0.000646944586507557,0.00840654582476263,0.00528378890841069,0.00372009497333623,0.0052900301217125,0.00557165569565138,0.0030691878280991,0.00513318365568288,0.00438120293876043,0.00348220326459352,0.00338316579295454,0.00603517944188566,0.00308060061205504,0.00759651528954775,0.00169297455320968,0.00443203327507259,0.00334659591940065,0.000460936760408833,0.00483022369497176,0.00710460999426017,0.00362725951826207,0.00851075427449222,0.0059673311418398,0.0031621679561041,0.00512401054986278,0.00400662316890603,0.00936924128911256,0.000996663027314256,0.00548596701473025,0.00327253765945881,0.00362124163011129,0.00529767034670548,0.00120719961946551,0.00724264825956832,0.00145127129687193,0.00204316308885979,0.00283251637557216,-0.000113135943995803,0.00323721984805596,0.00346913548088328,0.00156972268164202
"ANF",0.00240199003773518,0.00136579589196262,0.00227332806510936,0.00264922102969689,0.00407507088243399,0.00600416494868703,0.00117383732059594,0.000498439240106806,0.00410093276709288,0.00282338268469556,0.00276731397656648,0.00152242958626954,0.00149553837420958,0.00309211589746362,0.0014052220903211,0.0025905325340357,0.00251060507377734,0.00249164099676687,0.00216785494244067,0.00231045343172742,0.00284331663174587,0.00190219364825897,0.00135995978040763,0.001633777656721,0.00304521178556809,0.0023048333272587,0.000907407412856962,0.000694593652460897,0.00276863659666506,0.00293467059601558,0.000588014933385531,0.00324605461560767,0.00209069573836165,0.0013166259823317,0.00166611341944983,0.00226095486412847,-0.000317425048788759,0.00280960648696226,0.00265309702429255,0.00195359518573275,0.00240948779386025,0.00326193769384599,0.00264822147072204,0.00191483094735113,0.0016499660420461,0.00134343015649516,0.00146698896585297,0.00165148675847776,0.0030033468512183,0.00232304555272422,0.00222409127517586,0.00370523918543854,0.000937305869816196,0.0010304886169276,0.00353916519424179,0.00297773158189206,0.00312329749131956,0.00518367699997742,0.00243079789650372,0.000723835393374709,0.00242145423794431,0.00163842909548342,0.000955262248503361,0.00307004336996181,0.00284959994618414,0.00202571937163401,0.000923552043680173,0.00242027309237721,0.00334726791984173,0.00232618594598562,0.00427249424833442,0.00209130646382606,0.00151620175451831,0.00254607066309133,0.00244802746586625,0.00134192632744547,0.00125561261066733,0.00198113187095334,0.0016702934687944,-0.000819129789733612,0.00146648048341422,0.0014429060357779,0.00306624352771072,0.000926747731371243,0.00141403981903589,0.0012416333383838,0.000506280253766378,0.000400055879927919,0.00119172887101818,0.00359922686958536,0.00210810554771757,0.000694344130864389,0.00191840643076822,0.00514090881635435,0.000966758407516486,0.00306394039771134,0.00273842137854757,0.00180790218818892,0.00120509129098115,0.00072517342436732,0.00190233998407212,0.00170099588954829,0.00398524828071203,0.00131424698824681,0.000923431128967238,0.00275376576570275,0.00221825141172696,0.00230829399045708,0.00276923222849912,0.00434496063540497,0.00046402173209004,-0.000332155498794363,0.0013636879529547,0.00208897855147758,0.00114646754273977,0.000504149612191611,0.00275660286990141,0.00245587655246021,0.00297893823936734,0.00220692874998714,0.00258506908198098,0.0018713945066777,0.00228804733160911,0.00165265076646087,0.00195595714654021,0.00167089363059565,0.00201817037385832,0.00165741134086901,0.00438237848657921,0.00150999112135601,0.00161520926942748,0.00168309581097193,0.00111553174580558,0.000951671115050863,0.00278327040622284,0.00217775577241541,0.00469796071331541,0.003201392439571,0.00225544829443461,0.00136584838051134,0.0011947618311429,0.00554874929963229,0.00117738870656599,0.00241023461219066,0.0027287950727385,0.00103691624880893,0.00240961217211021,0.00140216656594268,0.00230501195182643,0.000611331264843278,0.00155065139564452,0.00139019089139884,-0.0014541341041613,0.00126308328731229,0.00225059791702475,0.00133718678512411
"APEI",0.000260584014033549,0.00070848166230627,0.00133898369348948,0.0010201058285117,0.00136751917192426,0.00117383732059594,0.00236593442632826,0.000883901080059514,0.00182504544428476,0.000609272586684935,0.00114430998587357,0.000590364008475207,0.00105677647106456,0.000652159775507431,0.000713805552648792,0.00114754596293909,0.000386805193765874,0.0011939882357161,0.000988650092460296,0.000472749127875874,0.00115268501699998,0.000848082275266318,0.000428699410991397,0.000907574289375917,0.000786165501213918,0.00022187742456839,0.000838076498575607,0.000445206618750437,0.00104461729672677,0.000241001347962889,0.000208381465318993,0.00084080606779037,0.000230581689724873,0.000230403785436475,0.000374919388935849,0.000741926415347525,0.00393450551822725,0.00116295749917378,0.000798275876168048,0.000480935765575316,0.000620625618409629,0.000918718539431728,0.000511385422659945,0.00112624513436112,0.000807284846273596,8.94431194363798e-05,0.000368455641465501,0.00125524993838915,0.00111774745736186,0.000100155108220578,0.000961362580659902,0.000270619286514894,-0.000111286773022099,0.00102487169388855,0.000909359051043887,0.00174322746359312,0.000756768710670551,0.00111552986385618,0.000119660312861269,0.000778848524696881,0.000767577184793351,0.000618418625518976,0.00076025378324546,0.00120815126051437,0.000860220524214372,0.000612676893301709,0.000536528104670956,0.000373814615891558,0.000606020644141325,0.000511651541367216,0.00128237231283756,0.000415456603034726,0.000721305557534806,0.000982117198662977,0.000980214217822078,0.000521571833688667,0.000536105236377829,0.000588435973599309,0.000824424973862999,-0.000785260786264512,0.000420849541461663,0.000238736944903606,0.00118594977156191,0.000359508724601084,0.000668461165503295,8.74640811271006e-05,0.000228657383400624,-1.92224856562463e-05,0.000379683180840874,0.00103543747164863,0.00108077885594512,0.00048990505908932,0.000628390452798147,0.000466949769836765,0.000129645465587354,0.000533973364660062,0.000627474370951155,0.000659742055471616,0.000814629803586355,0.00014033887711427,0.000651896338614713,0.000214222915359344,0.000892632601007734,0.000354181414590297,0.000749482617583365,0.000874908276386963,0.000568555446725887,0.00200244323469996,0.0012811196666056,0.000927016512425654,0.000283200876442904,0.000530901114932613,0.000750506048997657,0.000544131138692196,0.000286665723319414,0.000279723467819812,0.000467086265949136,0.0010326869362847,0.00124486833224368,0.00112114574079487,0.000719140096744057,0.000392596638363512,0.00108556522190239,0.000941804796397637,0.00145466269703562,0.000318823035694705,0.00123250719816712,0.000528395244298295,0.0015796876755603,0.000367895039721437,0.000495692164227978,0.000814258948989485,0.000229859801848437,0.0010374619032445,0.00113625361903381,0.000742347283099753,0.0011889557524083,0.000965512163434092,0.000382783989365973,0.00092943721238507,0.000446176689483317,0.000901358826907332,0.000525930281187029,0.000298116283099552,0.000955203893739435,0.000591930459815324,0.000938184283555754,0.000588613067044891,0.000346078817762825,0.000677415916033304,0.000278471155108143,0.00047762211683405,-0.00171096838824401,0.000305271611688299,0.000891851868631505,0.000231696059275723
"ATGE",0.00122359711341704,0.00122179534368598,0.00162895466353678,0.000408613106394269,0.00227704491919301,0.000498439240106806,0.000883901080059514,0.00265492466272498,0.00167674763505185,0.000911180594742275,0.000954222057050538,0.000478806754168994,0.00114842833451101,0.00138906618211517,0.000585328175120186,0.00124021991870293,0.000668557063592905,0.00133825187650758,0.00174295254365789,0.00107096840497299,0.00132493890458664,0.000454452080659122,0.000646095730459829,0.00147407930968677,0.00137032272552062,0.0010012012485532,0.00046883935228982,0.000911936843748379,0.00154912158586281,0.0011262550939069,0.000384862703176209,0.000469189665431512,0.000728291742899055,0.000287302800882277,0.00075941672180861,0.000420190546881805,0.0025951195760272,0.00176357386247156,0.00108025080982828,0.00088642809616907,0.0011367671496123,0.00151431534125756,5.76946623770064e-05,0.00148261390787856,0.00153689151618855,0.000745336475885791,0.000797372726566887,0.00169241120065029,0.00101160490600051,0.00114676526300847,0.00179321228826888,8.21155877284312e-06,0.000842733254970425,0.00185109465117223,0.000965503406017326,0.00165234670899755,0.00127325575825785,0.00108480197753227,-0.000463472148041153,0.00143502423555573,0.00106263105570963,0.000717483324490028,0.00113675589598889,0.00177461378312918,0.000858259321589879,0.000861422216519664,0.000691609582026903,0.000959203345286541,0.00042726442320151,0.000639266540113441,0.000558595574265006,0.00133436195688288,0.000775797542665793,0.00116075035371391,0.000695688248340208,0.00117826458786509,0.000696466795149447,0.00161972028710727,0.00094261563649434,-0.000416005338089158,0.000609347501395184,0.000548573922531164,0.00137531640606628,0.000221339242151179,0.00089150423701074,0.000319836132867707,0.000297714072379598,0.000194796814686258,0.000941681508326656,0.000953830747567189,0.00145120625962407,0.00112072442565281,0.00144378237166499,0.000745956624579277,0.000351605839147518,0.000866270167268035,0.00106869342319028,0.000799518870632733,0.00132293975410948,0.00081997344040273,0.0011775286904745,0.000587819468210403,0.00215955994015505,3.5767856453575e-05,0.00172027824507555,0.00205745031517091,0.000486906173703357,0.00154786884780747,0.00182977759136944,0.000896964389145706,0.00127956326584152,0.00177893812805629,0.000424878225288349,0.00113559144694501,0.000445103666494224,0.000300592889152065,0.00169594183113022,0.00137978786946804,0.00162967652267413,0.00114019202239666,0.00145536017149606,0.00130679476406718,0.00141216016103264,0.00154106132298069,0.00106323397525604,0.000282766612925417,0.00115723643786485,0.000609448196298046,0.00160589181022197,0.000227741928292906,0.00124716835391176,0.00120011348758293,0.000155611039313482,0.00115388682441483,0.00203367378441467,0.00101615270194762,0.00193971284184831,0.0015670959859841,0.000728924665162456,0.0015305102132989,0.00119380759668267,0.00139741907103022,0.000302924446124282,0.0014800880845753,0.000516105353720718,0.000538776922785143,0.00111291730014796,0.00142936724000883,0.00112287878828202,-0.000579923068249203,0.000339470294104823,0.000823648817630655,-0.000223241751325146,0.00124654269733463,0.000873558783791896,0.000173841985656803
"AXL",0.0041298261883837,0.00266111048941433,0.00422328666785846,0.00247253676101286,0.0065519048365155,0.00410093276709288,0.00182504544428476,0.00167674763505185,0.00883648298816144,0.00388868199030554,0.00429541414981597,0.00344338044829273,0.00256008947055478,0.00375765430218632,0.0011676878119068,0.00378122597654374,0.00223852029879188,0.00322544934270569,0.00321342868767204,0.00258845419311476,0.0045173450744421,0.000919005058213718,0.00161382584106098,0.00295652178871539,0.00389150862450685,0.00252669742555949,0.00179863508666745,0.00138048875563162,0.00440704758142358,0.00373916697042419,0.00118888791177754,0.00419998910719954,0.00347238619363143,0.00174991771023719,0.00241114983079786,0.00272850915465532,0.00348129929521052,0.00499052795439053,0.00332017189890027,0.00177050829900723,0.00316519284488434,0.00511746226568972,0.00292531766263844,0.00312402320200356,0.0025639058010139,0.00233574866941617,0.0018122828218322,0.00238583627626682,0.00335939296616941,0.00386667947562418,0.00303765122919842,0.00285769175390123,0.00283062087367168,0.00163650140218807,0.00480919189338945,0.00457194935410875,0.00343565684250622,0.00637064204756506,0.00151765928544594,0.00212307157637138,0.00383036512891623,0.00240058053185551,0.0021512139667593,0.00495126126683455,0.00447157913579515,0.00350091749477335,0.00151851108984911,0.00321193638602634,0.00222637750327769,0.00284045287559869,0.0040267971543633,0.0020161836513001,0.00276441954722523,0.00361904887452961,0.00394037255272577,0.0018180120475454,0.00149967616788261,0.0032852744721874,0.00281728723774406,-0.000400652519104863,0.0017060300138304,0.00263599007299783,0.00389480497154897,0.000961766974520173,0.00290821025981045,0.00169969947061105,0.000494447588508797,0.000674738798636628,0.00162175870064095,0.00399289825707988,0.00279223855274657,0.00100147315871527,0.00340335597940304,0.00581482604665655,0.00130729446805169,0.00438220796023947,0.00322099387135964,0.00282562417144301,0.00241512815054293,0.00129951598519848,0.00291628973439598,0.00320176443734857,0.0050910736828182,0.00171347793172728,0.00149994065441823,0.003965704416851,0.0026264041649658,0.0042196302463288,0.00264018772246505,0.00502707161886697,0.00236596208337126,0.000106311650831499,0.00259405886529518,0.00292989215819333,0.00177735434001467,0.00178627604169566,0.00404807975046528,0.00323016614329971,0.00181486594431457,0.00306355982178696,0.00386788065521848,0.00232569988889145,0.00323365435225152,0.00211076524518734,0.00290596909277993,0.00237832025312122,0.00384425835605146,0.00227506327914089,0.00536135041687085,0.00146423315015723,0.00283678174083809,0.00279728734660035,0.00116927297635087,0.00219432879764101,0.00498696234485719,0.00280265979058698,0.00737932831625328,0.00456404231065015,0.00213732323415216,0.00264249880741868,0.0023354061310102,0.00503479880851144,0.00147536374961713,0.00383647058035806,0.00233798512012093,0.00157366505722858,0.00372304147020696,0.00218666606635604,0.00204325492975317,0.000340916183566958,0.00202811816478953,0.00166546390732419,0.000372896250791569,0.000905237803175872,0.00252198399166146,0.00153411073154256
