tradeTime,old_PE_Ratio,calc_PE,calc_PE_Forward
2020/08/31 16:00:01,13.274854,14.645873944119558,21.264150943396224
2020/08/31 16:00:02,NA,-11.276408450704226,16.855263157894736
2020/08/31 16:00:01,NA,-3.3310415950498453,12.265822784810126
2020/08/31 16:00:01,80.11977,78.20359281437126,59.36363636363637
2020/08/31 16:00:01,12.1286745,11.99364575059571,10.272108843537415
2020/08/31 16:00:02,21.496414,22.849462365591396,23.61111111111111
2020/08/31 16:00:02,32.909763,33.66482504604051,22.292682926829272
2020/08/31 16:00:01,NA,-18.051044083526683,97.25
2020/08/31 16:00:02,62.016663,60.916666666666664,26.294964028776977
2020/08/31 16:00:02,23.48266,23.995664739884397,13.023529411764708
2020/08/31 16:00:02,NA,-0.6831138195400039,13.9
2020/08/31 16:00:02,65.35511,67.98295454545455,20.36595744680851
